feature	cluster	vt_score
OR6N1	1	3.735634809952145
OR6V1	1	2.3562995777055926
OR6X1	1	2.5318133669257885
OR6Y1	1	2.133271321572733
OR7A10	1	3.4238899384087267
OR7A17	1	3.0050420955864343
OR7A5	1	3.4286928927948757
OR7C1	1	2.268197594641375
OR7E24	1	2.055558206663133
OR8A1	1	2.7107054513717346
OR8B2	1	2.563866921185903
OR8D4	1	2.5977205745199203
OR8G1	1	2.8746365573651684
OR8I2	1	3.200768562812586
OR8J3	1	3.014317859075729
OR8S1	1	2.215929338326721
OR9A2	1	2.7732913495767746
OR9A4	1	3.699449629452873
OR9I1	1	2.0222895605462408
OR9Q1	1	3.5567166263523733
OR9Q2	1	3.5860738806822745
ORC1	3	2.016664329936849
ORM1	5	2.0033282268722474
OSBPL10	2	3.1023911784916396
OSCAR	5	2.9090180856382317
OTC	5	2.7891901815430775
OTOA	1	3.32371446270118
OTOF	1	3.3827775123434605
OTOGL	1	2.468530425709352
OTOL1	1	2.6807007608457667
OTOP1	1	2.2414604485813756
OTOP3	1	3.8079000547404727
OTOS	5	2.9304042761882902
OTUD6A	1	3.6504599743051624
OTUD7A	1	2.5353810376770674
OTX1	2	2.089716425645722
OVCH1	1	2.0947236268180207
OVCH2	3	2.592281608787202
OVOL1	1	3.0390524916395982
OVOL2	1	3.0023747973457935
OVOL3	1	2.0200144799270254
OXER1	1	2.832822595574588
OXGR1	5	2.138127933428298
OXTR	2	2.6401399377923394
P2RX1	1	2.008409771282294
P2RX2	1	2.7930670908148216
P2RX3	2	2.4994347524809846
P2RX5	4	2.4839681563927325
P2RX5-TAX1BP3	1	2.0896832776944527
P2RX6	1	2.4867437745411336
P2RX7	5	2.3305735760294475
P2RY1	2	2.383558686308442
P2RY13	1	2.066010216658938
P2RY4	1	3.2232289886874557
P2RY6	5	2.2523942557385515
P2RY8	5	2.335916161269288
P3H2	3	2.1781728477893343
P4HA2	3	4.62262431178945
P4HA3	3	2.489370374950833
PABPC1L2B	4	2.201464665897887
PABPC4L	5	2.5864015262695674
PABPC5	5	2.1150743310087488
PABPN1L	1	4.342956033480759
PACSIN3	3	2.461568935429092
PAGE5	3	4.700590347777528
PAH	4	2.378430101479702
PAIP2B	4	2.562398291260438
PAK6	1	3.290231336421801
PALM2-AKAP2	3	2.7366150399712468
PALM3	5	2.5777192289927267
PAPLN	2	2.1539051138504033
PAPOLB	1	3.0845615302457188
PAPPA	3	3.1016326320375103
PAPPA2	5	3.0638688773399716
PAQR6	4	2.5072128999560226
PAQR8	2	2.063759377457253
PARD3B	4	3.77058326850269
PARM1	5	2.2052635729273478
PATE1	1	2.850867828963752
PATL2	1	3.2640336652392086
PAX1	1	3.145315504670804
PAX2	1	3.155130777558545
PAX3	5	3.110197932775642
PAX5	1	2.6390865472059017
PAX6	4	2.2183453849546546
PAX7	1	3.5362053317048265
PBK	3	2.035406749063071
PBOV1	1	2.519806120929981
PBX1	4	3.0355747761650926
PBX3	5	2.9766552623918865
PCBP3	4	2.0012309652196216
PCDH1	2	2.021937996482583
PCDH10	5	2.2440026549809735
PCDH11Y	1	2.641625030571061
PCDH12	2	2.546764950266096
PCDH18	3	2.3018540784145207
PCDH19	5	2.374858174474872
PCDH20	4	2.213627721397724
PCDH7	5	2.1511735529506835
PCDHA10	1	2.1020653188006566
PCDHA4	2	2.2818041157557887
PCDHA5	4	2.4455565476751038
PCDHA8	4	2.172383421985636
PCDHA9	1	2.0952239957356262
PCDHAC1	2	2.821964192726464
PCDHAC2	2	2.6170641544617155
PCDHB10	2	2.6009661066226673
PCDHB12	2	2.4286729744896687
PCDHB16	2	2.9578282038344503
PCDHGA11	1	4.305943636895382
PCDHGA12	1	3.254195933410082
PCDHGA8	1	2.1029932210205553
PCDHGB2	2	2.040476101165084
PCDHGB6	1	3.0931972111742683
PCDHGB7	2	3.165140733618884
PCDHGC3	2	2.7600279706597717
PCDHGC5	2	3.6446382838118794
PCED1B	5	2.5807916587988924
PCLAF	3	2.964118432315879
PCLO	1	3.2271024757471736
PCOLCE	3	2.810642345259524
PCP2	1	2.143725960394606
PCP4	1	2.607832639868985
PCSK1	5	2.820553112890138
PCSK2	4	2.5785731598951536
PCSK5	2	2.854634311778455
PCSK6	5	2.664123213130307
PCSK9	1	3.366540180342082
PCYT1B	5	2.3195992382303894
PDCD1	1	2.1753192424037464
PDE10A	4	2.125014162902904
PDE11A	1	3.704810989674931
PDE1A	1	2.5629648987647187
PDE1B	1	3.660447776600066
PDE2A	1	3.4623910385306256
PDE3B	5	2.010590401650609
PDE4B	2	3.178593196464831
PDE4C	1	4.4243385582015575
PDE6B	1	2.722830529475327
PDE6C	1	2.1811749095701254
PDE6G	1	2.1437228546382436
PDE7B	2	3.050719923750385
PDE8B	2	2.1876227965040878
PDE9A	4	2.5964469011709856
PDGFA	2	2.319441071075359
PDGFD	2	3.4588180666802715
PDGFRB	3	2.0189010941311873
PDIA5	3	4.8006716215148915
PDILT	1	2.7992299373329397
PDK4	1	2.1909133126656517
PDLIM1	3	2.355691675340212
PDLIM7	3	5.444648328616559
PDPN	2	2.662082878188952
PDYN	1	4.159014162882828
PDZD2	2	2.8018806962629146
PDZD3	1	3.1041473954562298
PDZD4	4	2.0562488542421757
PDZD7	1	4.579418051058276
PDZK1IP1	1	3.401720617907115
PEBP4	4	2.3316536133745935
PECAM1	2	2.8490660360542206
PEG10	2	2.613494193957058
PENK	5	2.581946075504537
PERP	3	2.5209766864060255
PEX5L	4	2.14327631462004
PF4	5	2.2596929884540233
PF4V1	1	3.170024265575111
PFKFB2	4	3.6002548773740446
PGGHG	1	2.336427162612651
PGLYRP1	1	2.0505084163588463
PGR	1	2.131544810211404
PHACTR1	1	2.872670993591847
PHEX	2	2.179176855098597
PHGDH	4	3.671615065889529
PHGR1	1	3.9515895105166887
PHKG1	4	3.930080577417226
PHLDB2	3	3.4228733319699236
PHOSPHO1	1	2.503811768312914
PHYHD1	4	2.3108915546523057
PHYHIP	1	4.026493283541803
PI15	5	3.1428555326884444
PIF1	3	3.638384679715564
PIFO	5	2.9577444909431816
PIK3AP1	5	2.6910526348573773
PIK3C2G	5	2.957839985102083
PILRA	1	2.751623775631444
PIMREG	3	2.4097087532996215
PIP5K1B	1	2.048105156936127
PIP5KL1	3	2.6295710024538423
PITX3	3	3.365077083445895
PIWIL1	1	2.0746545420850584
PIWIL2	4	2.227598742713186
PIWIL3	5	2.0939378692130752
PIWIL4	4	2.9904832866091726
PKD1L1	1	2.4304642987918856
PKD1L3	1	3.8616818466021936
PKD2L1	1	3.1496437169835576
PKD2L2	1	3.288709149413001
PKDREJ	1	3.21277417960443
PKHD1	1	2.3735120793611184
PKHD1L1	1	2.1465495017994782
PKIB	2	3.7036259978186266
PKLR	1	3.4014590102095843
PKMYT1	3	2.2162959815308807
PKP1	5	2.174989655632707
PKP2	4	2.643155964897731
PLA1A	1	2.9896053955010977
PLA2G10	1	2.33700144129846
PLA2G1B	4	3.1558479259098537
PLA2G2C	2	2.2098801556082406
PLA2G2F	1	2.1621744502887403
PLA2G4A	5	2.074811303188755
PLA2G4D	1	2.9077013311239117
PLA2G4F	1	2.92476233147168
PLA2G5	2	2.926070462258829
PLA2G7	1	2.521629196339713
PLA2R1	2	2.514644760438792
PLAC4	1	2.274288932125864
PLAC8	5	3.2677540817213897
PLAC8L1	4	2.858043510065191
PLAC9	3	2.232866015703614
PLAT	2	3.6036966407528235
PLB1	1	2.841192245500852
PLCD3	5	2.923276155010001
PLCG2	5	2.5488864561153823
PLCH2	1	2.752963707145263
PLCL1	1	2.8348443588338217
PLCXD2	4	2.086615436283641
PLD6	4	2.5711279978685853
PLEK2	2	2.0044408527297284
PLEKHA4	2	2.2383554011710665
PLEKHD1	1	2.090355195886552
PLEKHH1	1	3.4715650740013624
PLEKHN1	3	3.3828952494660856
PLEKHS1	5	3.805200720224784
PLIN1	1	2.3830385868444033
PLIN2	2	2.5913155818018168
PLIN5	4	3.4162028060578358
PLK2	3	4.607770588609439
PLP1	4	2.739987595637983
PLP2	3	4.04187106959926
PLPP4	5	2.9694154516219187
PLPP7	5	2.328653910904572
PLPPR1	5	2.1686558876591056
PLPPR3	4	2.8307443927938287
PLSCR2	1	2.26548522929867
PLTP	5	2.7358799319125264
PLVAP	5	2.043632907608889
PLXDC2	5	3.34200166535149
PLXNB2	3	3.7743520036823255
PLXNC1	5	2.599117214100835
PMAIP1	3	3.0726330952059273
PMFBP1	1	2.210420592176794
PMP2	5	2.76488768152923
PNLDC1	1	3.2756296924707784
PNLIP	5	2.052255207299323
PNLIPRP1	1	2.416325199167262
PNMA5	1	4.091280491682044
PNMA6A	4	2.654905685556567
PNMA6F	1	3.6395685932994786
PNMA8B	1	2.4974908714906388
PNMA8C	1	2.1228860810845833
PNOC	1	2.412607783189941
PNPLA3	3	2.9150946895342797
PNPLA5	1	4.015754072824612
PNPLA7	1	3.7203341218475523
POC1A	3	3.3842849574993994
PODNL1	2	2.960487922804862
POLQ	3	2.6173376672546587
POLR2J2	4	2.071151574206619
POM121L12	1	2.2971122350686066
POMC	1	2.8397674898187955
POTEB	1	3.629194826250669
POTEB3	1	2.91792309459994
POTEC	3	2.574863086070691
POTEE	3	2.956216624790367
POTEF	2	2.581223508138392
POTEH	1	2.324604641507907
POTEM	1	3.1018768345740297
POU1F1	1	2.8164174602864303
POU2AF1	1	3.4203798276986666
POU2F3	3	2.4001290618299955
POU3F1	5	2.274302937605631
POU4F1	4	2.6628798874025343
POU4F2	4	2.676292495807123
POU4F3	4	2.1265146941372337
POU5F1	1	2.2864984459794964
POU5F1B	1	2.271313447010814
POU5F2	1	3.3902101465621715
POU6F2	1	2.545120147925538
PPAN-P2RY11	2	2.1375107295815754
PPARG	5	2.3611791569521943
PPARGC1B	1	2.132591673265786
PPEF2	1	3.2227968488362735
PPFIA3	1	4.000445691925347
PPFIA4	1	3.6849406384140058
PPIAL4A	1	3.0971802958243853
PPIAL4D	4	2.7200185679342677
PPIAL4E	1	3.113617043318923
PPIAL4G	1	4.027923789761437
PPIC	3	4.685529000909987
PPIL6	4	2.27453119393888
PPM1H	1	3.4895368333785153
PPM1N	1	2.917777165936146
PPP1R13L	3	2.9128465869314257
PPP1R14A	1	2.145489093755798
PPP1R15A	3	3.1206281040251524
PPP1R16B	1	3.3261285273816164
PPP1R1A	4	2.919797989025644
PPP1R36	5	2.712377535374312
PPP1R3C	3	2.239609459495168
PPP1R42	5	2.028255725036384
PPP2R2B	4	2.383911276910298
PPP2R2C	4	2.6245455088424943
PPP2R3B	4	2.330290875105149
PPP4R4	1	2.41863757925284
PPY	5	2.4670860683321356
PRAC2	5	2.156574607766018
PRAG1	3	2.0686588739337926
PRAMEF12	1	2.730431641698869
PRAMEF13	1	2.5544587944116333
PRAMEF14	1	2.718923658539699
PRAMEF15	1	2.469822699928072
PRAMEF18	1	2.301879553575304
PRAMEF19	1	3.186142217754131
PRAMEF2	1	3.1813343674497165
PRAMEF20	1	2.107763791442416
PRAMEF25	1	2.4870456556582385
PRAMEF27	1	2.5288732436562804
PRAMEF4	1	2.445963263712897
PRAMEF6	1	2.0605758024164316
PRAMEF7	1	3.2551367820366135
PRAP1	1	2.778701769613624
PRB1	1	3.7971583627591237
PRB2	1	4.507800306797055
PRB3	1	3.251287202061119
PRC1	3	3.583625857933793
PRCD	1	3.7963409836047144
PRDM1	1	2.151627592077826
PRDM7	1	3.1770245498814433
PRELID2	3	3.0611824756958206
PRF1	2	3.198456145070704
PRH2	1	2.674679868515502
PRIMA1	5	2.4902008715001833
PRKACG	4	2.270845760712721
PRKCA	5	2.4656507946644357
PRKCB	1	2.934468329239916
PRKCQ	1	2.1483530411570557
PRKCZ	1	2.843787342462521
PRKG2	4	2.3662445919806783
PRLR	1	2.316780816427542
PRM2	1	3.127684662779792
PRM3	1	2.9852577773701836
PRMT8	1	3.4206535309444095
PROC	1	2.399774662094967
PRODH2	1	2.1577050658205272
PROK1	1	2.0619552152178096
PROK2	1	4.2154935901383945
PROKR1	5	2.14053625514893
PROKR2	1	3.171324024110052
PROP1	1	3.6434990304647896
PROS1	2	4.481347228799938
PROX1	2	2.483123155179194
PROX2	5	2.484317766245201
PRPH	5	3.3099114515638566
PRPH2	1	2.3111561580823454
PRR15L	1	2.276633120700575
PRR18	1	2.411486651222199
PRR20A	1	2.858350039193101
PRR20B	1	2.858350039193101
PRR20C	1	2.1996981305978154
PRR20D	1	2.858350039193101
PRR20E	1	2.858350039193101
PRR21	1	2.2574268636926584
PRR23A	1	3.1210738380889307
PRR23B	1	2.125763624753179
PRR23C	1	2.3018098964794476
PRR23D1	4	2.4442834314028294
PRR23D2	4	2.2764480285757522
PRR25	1	3.662257092159547
PRR26	1	4.086754247321655
PRR30	1	2.350345430401564
PRR35	1	3.545668677168811
PRR36	4	3.1981124447857185
PRR5	1	2.4113821367459254
PRR5-ARHGAP8	2	2.3652368313762127
PRR7	3	2.7786795826407507
PRR9	1	2.416016233584397
PRRG3	5	2.3211665246823436
PRRT1	1	2.116427366823549
PRRT4	5	3.276185208255862
PRRX1	5	2.34867860917647
PRRX2	3	2.531713468141624
PRSS1	1	2.2624762001540253
PRSS2	4	2.3112692836620403
PRSS22	1	3.6255791588907944
PRSS35	5	2.8145674272624164
PRSS36	1	3.686975357249257
PRSS37	4	2.2304824688714144
PRSS38	1	2.3445933084907966
PRSS41	1	2.4144682003226063
PRSS42	1	3.2212063151662877
PRSS45	1	2.1746211490683525
PRSS46	1	2.690580538809899
PRSS51	1	2.8385280017363845
PRSS54	4	2.7374625699059587
PRSS55	1	2.894367217529893
PRSS8	1	3.0497732037321867
PRTN3	1	4.156873674207224
PRUNE2	5	2.5632286707624745
PRY2	1	2.9392524465539687
PSAPL1	1	2.4361635618877338
PSAT1	4	2.5706921858893628
PSCA	3	2.2753336859015176
PSD	1	2.8666697038430495
PSD2	4	3.815082106382365
PSG1	3	2.3097530667800616
PSG11	1	2.5732682880576285
PSG2	3	3.3750814003194782
PSG3	1	2.2039883557162208
PSG6	1	2.110624957474745
PSG7	1	3.4167576122914083
PSG8	1	2.5042256209404097
PSG9	1	2.4245439683796195
PSKH2	1	2.517852201911976
PSMB11	1	3.5657476833726696
PSMB9	5	2.3599365231812963
PSPN	2	2.017852952259829
PSTPIP1	1	3.108450683566698
PSTPIP2	3	3.1536346985546047
PTAFR	5	3.0117383383700274
PTCH1	4	3.299645924110971
PTCHD4	2	3.8198601607296054
PTCRA	5	3.3822626248612204
PTER	5	2.278721728054521
PTGDR	1	2.0245124654153446
PTGDR2	1	2.445694455170246
PTGDS	1	2.7247929141960467
PTGER2	3	2.3411012499669197
PTGFR	5	2.089387443298752
PTH2	1	2.0536403570580313
PTH2R	4	2.2110225093842937
PTPN20	1	3.331433049256463
PTPN22	2	2.0755784487259286
PTPN5	1	2.471827293759106
PTPRB	1	2.2055593481774047
PTPRC	5	2.7863916105547184
PTPRD	1	2.3352421466998887
PTPRN	1	3.6439462382852623
PTPRO	5	2.6623997602413314
PTPRR	1	2.2433436049898794
PTPRZ1	2	3.1555892367681917
PTTG1	3	4.112528976552593
PTTG2	1	2.5301008720648124
PVRIG	1	2.111481961501795
PXDN	3	4.215351650509592
PXDNL	2	2.7520814883176765
PXT1	1	3.0682312881535143
PYCARD	5	2.5774497153215954
PYDC1	1	4.123974422985199
PYGL	2	2.502459946663804
PYHIN1	5	2.102371694134492
PYY	2	2.249076933079766
PZP	1	2.162223029812475
QPCT	2	3.616905429902202
QPRT	5	2.043610810705975
QRFP	1	2.085082331804025
RAB11FIP1	3	2.2248268044002595
RAB17	1	2.6343374881213135
RAB19	5	2.369068019284777
RAB20	5	2.1191814220402088
RAB25	1	2.800629431500828
RAB26	1	3.2532665707349886
RAB33A	4	2.1191443119624527
RAB34	2	2.6521722575432904
RAB37	1	2.047412100376959
RAB3A	1	3.6306040563596715
RAB3C	1	3.337446953059695
RAB3IP	1	2.340582977494954
RAB40A	1	3.176803990457453
RAB40AL	1	3.158407036855772
RAB42	5	2.5777079173306365
RAB43	3	3.3575581627215874
RAB4B-EGLN2	2	2.6306243074884326
RAB6B	1	2.2110904491677967
RAC2	5	2.271069911980348
RAC3	4	3.604122950726216
RAD51	3	3.5050410901374334
RAD51AP1	3	2.1030849285436477
RAD54L	3	2.474750901621253
RADIL	5	2.1975643534415035
RAG1	2	4.465140650867585
RAMP3	5	3.344559105518273
RAP1GAP	1	3.7817839375767184
RAPGEF4	1	2.9550389466683455
RAPGEF5	1	2.9951940786383844
RARB	2	2.4272406788736927
RARRES1	2	2.5668964446140285
RARRES2	1	2.4432930119189615
RARRES3	5	3.132138712542369
RASAL1	1	3.5565104876596223
RASD1	5	2.453251326579699
RASGEF1B	1	2.0755449999442015
RASGRF2	1	3.2108305256402874
RASGRP1	1	2.1532188666287264
RASGRP3	1	2.4158027405575537
RASIP1	5	2.209251172532096
RASL10A	4	3.158287891113852
RASL11B	5	2.192326125420692
RASL12	4	2.1907407039461684
RASSF3	3	2.145480501209399
RASSF4	1	2.220105677591266
RASSF9	5	2.864455989052782
RAX	1	2.796487185988085
RAX2	1	4.149072730144623
RBAK-RBAKDN	3	2.810198966804868
RBFOX1	1	3.0400785520135645
RBM11	5	2.096349798741602
RBM46	5	2.5578362602051623
RBM47	5	2.3982013845790093
RBMS1	3	2.6617012055690927
RBMXL3	1	3.9513277917085703
RBMY1A1	1	2.1092252312905635
RBMY1D	1	2.2175129227446115
RBP4	1	2.4523306703228065
RBP7	1	3.002600083399497
RBPMS	3	2.84546338358201
RBPMS2	3	2.6344915622754423
RCAN1	2	3.62332373506696
RCAN2	5	2.546478566725044
RCN3	3	4.1837290671110265
RCOR2	4	2.786559702956146
RCSD1	5	2.115154438886789
RCVRN	1	2.5467479362955534
RD3	1	3.4625460551888994
RD3L	1	2.3773555438394536
RDH5	3	2.688429532429999
REC114	1	2.762900477781616
REEP1	5	2.2150161980847423
REG1A	1	2.058544693328279
REG1B	1	2.378766630761365
REG4	1	3.328062803888914
RELB	3	2.8822927337780633
RELL1	2	2.2976227293197478
RELN	4	3.245654150000618
REM1	5	2.2157243334798697
REM2	1	3.7618235059846508
REPS2	1	3.00287872625266
RERG	1	2.65419881133006
RFLNB	3	2.072819553794911
RFPL1	1	2.2719715238468874
RFPL2	1	3.0169617851659556
RFPL3	1	2.776823842476016
RFPL4AL1	1	2.587844367348443
RFTN1	5	3.090835162885129
RGL3	1	2.1447938316166892
RGL4	1	3.185718744340901
RGMB	3	2.6368022682126635
RGN	4	2.2068774923260346
RGPD3	4	2.140131301421519
RGR	4	2.601677000709078
RGS13	1	2.1939579732592693
RGS14	1	2.6569270534523057
RGS17	2	4.182974937277651
RGS18	5	2.318388412615802
RGS22	4	2.0546615354485516
RGS4	3	3.9466966999294115
RGS6	2	3.1114015012920224
RGS7BP	1	2.897896610096752
RGS8	1	2.226925965450062
RGS9	4	3.453927192650643
RGS9BP	1	2.0412801808659773
RHBDF1	3	2.3976313187995273
RHBDF2	5	2.484226616308463
RHBDL1	1	4.384593790913581
RHBG	1	3.3036002551055375
RHD	1	3.4785708415828562
RHO	1	2.247895108935045
RHOD	3	2.8184313058938493
RHOH	5	2.612599831075009
RHOV	1	2.2460992258534396
RHOXF1	4	2.26491965895227
RHOXF2	1	2.466041759007458
RHOXF2B	1	2.6434329138687014
RIC3	4	2.2769411405350626
RIIAD1	1	2.8137633908955264
RIMBP2	1	2.7250419075022663
RIMBP3	1	2.0667108735306368
RIMS2	1	2.879368155751352
RIMS3	4	2.605600503300885
RIMS4	1	2.129664091618721
RIN1	3	3.509511352764503
RIPOR3	5	2.244803479668316
RIPPLY1	1	2.1351489096045024
RIT2	5	2.872989747145372
RMI2	3	2.459231200000413
RNASE1	1	2.7922503781117785
RNASE10	1	2.8859532449372596
RNASE2	5	3.215990126067942
RNASE3	5	3.6807131778243325
RNASE4	2	2.8005719307321852
RNASE6	5	2.06431415866518
RNASE8	1	2.2042045716637935
RNASEK-C17orf49	1	2.68372163184943
RND1	1	2.6626310053260265
RND3	3	4.383371325576738
RNF113B	1	2.0055975414962726
RNF125	5	2.0387754679457855
RNF128	5	2.712814282641954
RNF133	1	2.19852272243234
RNF144A	4	2.2449805539576957
RNF148	1	2.4662811483875062
RNF152	1	2.4588958007710455
RNF157	2	2.520274555965983
RNF165	4	2.2235675921681732
RNF175	5	2.3537522577752887
RNF180	2	3.193618581113977
RNF183	1	2.22538119616917
RNF207	1	2.787577496884859
RNF212	1	3.0132044217069085
RNF224	1	3.145399957299337
RNF32	4	2.2561197085496443
RNF39	4	2.712433733050588
RNF43	1	2.8979848133794652
ROBO1	2	4.007201418808095
ROM1	5	3.3867960644847437
ROPN1	4	2.395132967315678
RORB	4	2.8566495778532444
RORC	4	2.28108192795744
RP1	1	2.9349856808504424
RPGRIP1	1	3.245252237253692
RPL36A-HNRNPH2	4	2.5714130823437436
RPL39L	3	2.885370128295566
RPRML	1	2.2017765869801655
RPS6KA1	5	2.9050630000947795
RPS6KA6	4	3.004138770499007
RPS6KL1	1	4.012829328270136
RPTN	3	2.9930708263942174
RRAD	1	2.229326014888353
RRAS	3	4.420073191541931
RRH	4	2.65743513389319
RRM2	3	2.872059254342204
RSAD2	5	2.2445507015584245
RSPH1	5	2.0249909399739843
RSPH10B	1	2.219621437570342
RSPH10B2	1	3.528763202479032
RSPH4A	5	2.1701098346985477
RSPH6A	1	2.7660188862380366
RSPO1	1	4.7340536052189846
RSPO2	5	2.1094073868853997
RTBDN	1	4.890922004975348
RTL1	1	2.0076319947793255
RTL3	3	3.252844623965887
RTN2	1	3.7110323942569594
RTN4R	1	2.057497087303919
RTN4RL1	1	3.1164672474902972
RTN4RL2	5	2.1708366135161006
RTP1	5	3.1347811949002797
RTP2	1	2.479685231782085
RTP4	5	2.603239636397558
RTP5	1	3.0040505609457515
RUBCNL	2	2.572556929392314
RUFY4	1	3.3822270418396743
RUNX1	3	2.2074724663615317
RUNX2	3	2.6713524280559744
RUNX3	2	2.3651454850848577
RXFP2	3	2.858688970000204
RXFP4	1	2.515405596706628
RXRG	4	2.846261864085648
RYR1	4	3.599163244472843
RYR2	1	4.792455205585474
S100A1	1	2.2992821948780278
S100A10	5	2.046179693732532
S100A11	3	3.8005989531843927
S100A12	1	3.202851848828455
S100A13	3	2.1896416801483
S100A16	2	2.5892907213292906
S100A3	5	3.4031316134453626
S100A4	3	2.713838313245765
S100A5	3	4.058271679897647
S100A6	5	2.7798278807059775
S100B	2	2.3134582884914536
S100P	1	3.3153783247742634
S1PR4	5	3.02482440871969
SAG	1	2.379727370489739
SALL3	5	2.2319157715091227
SALL4	1	2.1336479318201276
SAMD12	1	3.471098053786597
SAP25	1	3.6642798874531053
SAPCD2	4	2.210195162864036
SASH3	5	2.646665659562102
SATL1	4	2.637718695300507
SAXO2	4	3.7456026432684433
SBK1	4	2.3144968391547467
SBK2	2	2.3293906992383095
SBSPON	5	2.1019227053817957
SCARA3	5	4.428146850488844
SCARA5	1	2.5753647900368435
SCARF1	1	2.0441296571138774
SCART1	1	3.953785746837496
SCG2	2	2.704035991529374
SCG5	2	2.533830028321433
SCGB1D2	4	2.3197359989044983
SCGB2B2	1	2.3570930893197684
SCGB3A1	5	2.697881741306624
SCIN	5	3.815415086334171
SCML4	5	2.766772777201459
SCN1A	5	2.392752204849168
SCN1B	1	3.539221762228749
SCN2A	1	2.3594264616674305
SCN2B	1	2.4135325204323936
SCN3B	1	3.500741024385541
SCN4B	5	2.830705885140707
SCN8A	1	4.012082151845095
SCN9A	5	2.235610960251555
SCNN1A	1	4.200139800034661
SCNN1B	5	2.4264162881146465
SCNN1G	5	2.7277677911608995
SCP2D1	1	3.3921215309677253
SCRT2	4	3.080003699669493
SCTR	1	3.3949322144566914
SCUBE1	1	2.298370487766481
SCUBE2	5	3.831149892001135
SCUBE3	3	2.581412356008142
SDC1	3	3.664827217395675
SDC4	2	2.1942626722888328
SDCBP2	2	2.483338139167007
SDK1	5	3.293677803465017
SDR16C5	1	3.11302697084942
SDR42E2	1	2.8162314012781704
SDS	1	2.982421842680576
SEBOX	4	3.244920798972205
SEC14L2	2	4.222686101846796
SEC14L3	2	2.004789043009966
SEC14L5	1	3.123725086637007
SEC14L6	2	2.2625980518693702
SECTM1	5	2.2077063168106603
SEL1L3	2	2.035233619565139
SELE	1	2.2748408716009503
SELENOV	4	3.640185202277119
SELP	1	2.320221653104895
SELPLG	5	2.346579120345224
SEMA3A	2	2.591396977511453
SEMA3B	1	2.4848834568372364
SEMA3C	5	2.1763070073866335
SEMA3F	3	2.1780546353514727
SEMA3G	4	2.673503854109053
SEMA5A	2	3.231733296917833
SEPT1	1	2.6752436420536676
SEPT12	1	3.7661755642602097
SEPT14	1	2.681558746346028
SEPT3	4	2.9082414179315816
SEPT4	1	2.1443594291016272
SERHL2	3	2.6471445242051024
SERINC2	3	2.408210813565296
SERINC4	4	2.02115102147026
SERP2	4	3.653801833176895
SERPINA1	5	3.4777214470558597
SERPINA10	1	2.1664296080426575
SERPINA11	4	3.347293932185381
SERPINA4	1	2.1148307685452123
SERPINA9	3	3.9946195561491833
SERPINB1	2	2.3252764605058194
SERPINB10	1	2.397555378683866
SERPINB5	3	3.237905312522609
SERPINB7	3	4.940494932731643
SERPIND1	1	3.314564592948235
SERPINE3	1	2.307399328276892
SERPINF1	5	2.1151486877261116
SERPINF2	1	2.9641026885008626
SERPINH1	3	5.051405238145815
SERPINI1	1	2.0173618462447216
SEZ6	1	2.7844422673935085
SEZ6L	4	2.0191641869811177
SFRP1	5	2.3319100405462043
SFRP2	5	3.3371240397420086
SFT2D3	3	2.2010703263584723
SFTPA1	1	3.504326819289986
SFTPA2	1	2.593325547324409
SFTPB	1	3.107173976423339
SFTPC	1	3.2319804597108477
SGCZ	5	2.067578765286463
SGIP1	1	2.615704255749059
SGMS2	3	2.533369291549615
SH2D1B	1	3.6760402462935335
SH2D2A	5	2.0554311616572307
SH2D3A	1	2.2456688138158634
SH2D3C	1	2.2199276193575797
SH2D5	1	3.5463742716530966
SH2D6	1	3.1505023625337976
SH2D7	1	2.725378698936823
SH3GL2	5	2.208842963009322
SH3GL3	1	2.8353764182845933
SH3TC2	1	2.078129158293686
SHANK1	1	3.4822492140080343
SHBG	1	2.179950023054198
SHC4	2	4.215745985876681
SHCBP1	3	3.8607354236482228
SHE	2	2.4476908335946064
SHISA8	4	2.1304761977005935
SHROOM3	2	2.564055552816324
SHTN1	1	2.5571330038498137
SI	1	2.9645195550466434
SIAH3	5	2.315609266727628
SIGLEC5	5	2.504421627277873
SIGLEC6	1	2.3695731446347352
SIGLEC8	5	2.5779418428404144
SIRPD	1	2.6148316489395436
SIRPG	5	2.397344505214816
SIX2	3	2.514103270281966
SIX3	1	2.018737914799524
SIX4	3	2.961914467069807
SIX5	3	3.539527118393737
SIX6	2	2.399717692218099
SKA1	3	2.7831851892544424
SKA3	3	2.2315616462672976
SKAP1	5	2.191316565965829
SKIDA1	4	2.5957903231616166
SKOR1	1	2.5693045604443414
SKOR2	1	2.8106770251260333
SLA2	1	2.470225096895545
SLAMF6	5	2.5829749024176776
SLAMF8	5	3.64689652095795
SLC10A1	1	2.448907156689328
SLC10A4	2	2.6349935641888313
SLC10A6	2	2.5637644763358027
SLC12A1	1	2.6515682296978063
SLC13A2	1	2.6048651246280214
SLC13A3	1	2.4354479202433748
SLC13A4	1	4.218097084453128
SLC13A5	2	2.1433412908082388
SLC14A1	4	2.1323112095298367
SLC14A2	5	2.799760630578149
SLC15A3	5	2.7534240706998077
SLC16A3	3	2.0368301732725596
SLC16A4	2	4.369487594976821
SLC16A5	2	2.013691090357321
SLC16A8	1	4.5974631591950645
SLC16A9	4	2.1162705512255435
SLC17A6	1	3.061450576515788
SLC18A1	2	2.4089569573013407
